SJEDNICA,STATUS,RBr,AKT,POSTUPAK,PZ_PZE,PREDLAGATELJI_CE
16,NERASPRAVLJENI,48,"IZVJEŠĆE O RADU POVJERENSTVA ZA ISTRAŽIVANJE, UREĐENJE I ODRŽAVANJE VOJNIH GROBLJA, GROBLJA ŽRTAVA DRUGOG SVJETSKOG RATA I GROBLJA POSLIJERATNOG RAZDOBLJA U RAZDOBLJU OD 1. SIJEČNJA DO 31. PROSINCA 2018. GODINE",,,"Povjerenstvo za istraživanje, uređenje i održavanje vojnih groblja, groblja žrtava Drugog svjetskog rata i groblja poslijeratnog razdoblja"
16,NERASPRAVLJENI,47,IZVJEŠĆE O RADU POVJERENSTVA ZA ODLUČIVANJE O SUKOBU INTERESA ZA 2018. GODINU,,,Povjerenstvo za odlučivanje o sukobu interesa
16,IZGLASANI,4,IZVJEŠĆE O RADU PROBACIJSKE SLUŽBE ZA 2018. GODINU,,,Vlada Republike Hrvatske
16,IZGLASANI,39,IZVJEŠĆE O RADU PROGRAMSKOG VIJEĆA HRT-a I O PROVEDBI PROGRAMSKIH NAČELA I OBVEZA HRT-a UTVRĐENIH ZAKONOM O HRT-u I UGOVOROM IZMEĐU HRVATSKE RADIOTELEVIZIJE I VLADE REPUBLIKE HRVATSKE ZA RAZDOBLJE OD 1. SIJEČNJA 2017. DO 31. PROSINCA 2017. GODINE,,,Programsko vijeće Hrvatske radiotelevizije
16,NERASPRAVLJENI,40,IZVJEŠĆE O RADU PROGRAMSKOG VIJEĆA HRT-a I PROVEDBI PROGRAMSKIH NAČELA I OBVEZA HRT-a UTVRĐENIH ZAKONOM O HRT-u I UGOVOROM IZMEĐU HRVATSKE RADIOTELEVIZIJE I VLADE REPUBLIKE HRVATSKE ZA RAZDOBLJE OD 1. SIJEČNJA 2018. DO 31. PROSINCA 2018. GODINE,,,Programsko vijeće Hrvatske radiotelevizije
16,IZGLASANI,59,IZVJEŠĆE O RADU UPRAVNOG VIJEĆA HINE ZA 2018. GODINU,,,Upravno vijeće Hrvatske izvještajne novinske agencije
16,IZGLASANI,29,IZVJEŠĆE O RADU VIJEĆA ZA ELEKTRONIČKE MEDIJE I AGENCIJE ZA ELEKTRONIČKE MEDIJE ZA 2018. GODINU,,,Agencija za elektroničke medije i Vijeće za elektroničke medije
16,IZGLASANI,57,"IZVJEŠĆE O STANJU I RADU KAZNIONICA, ZATVORA I ODGOJNIH ZAVODA ZA 2018. GODINU",,,Vlada Republike Hrvatske
16,NERASPRAVLJENI,3,IZVJEŠĆE O STANJU SEKTORA VODNIH USLUGA I RADU VIJEĆA ZA VODNE USLUGE ZA 2018.,,,Vijeće za vodne usluge
16,IZGLASANI,25,IZVJEŠĆE O UREDBAMA KOJE JE VLADA REPUBLIKE HRVATSKE DONIJELA NA TEMELJU ZAKONSKE OVLASTI,,,Vlada Republike Hrvatske
16,IZGLASANI,1,IZVJEŠĆE PREDSJEDNIKA VLADE REPUBLIKE HRVATSKE O ODRŽANIM SASTANCIMA EUROPSKOGA VIJEĆA U 2019. GODINI,,,predsjednik Vlade Republike Hrvatske
16,NERASPRAVLJENI,32,IZVJEŠĆE PUČKE PRAVOBRANITELJICE ZA 2018. GODINU,,,pučka pravobraniteljica
16,NERASPRAVLJENI,2,KONAČNI PRIJEDLOG ZAKONA O CENTRU ZA POSEBNO SKRBNIŠTVO,drugo čitanje,P.Z. 804,Vlada Republike Hrvatske
16,NERASPRAVLJENI,71,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O IZBORIMA ZASTUPNIKA U HRVATSKI SABOR,drugo čitanje,P.Z. 11,Klub zastupnika Mosta nezavisnih lista
16,NERASPRAVLJENI,83,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O MIROVINSKOM OSIGURANJU,hitni postupak,P.Z. 772,zastupnik Mirando Mrsić
16,NERASPRAVLJENI,4,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O REGULIRANIM PROFESIJAMA I PRIZNAVANJU INOZEMNIH STRUČNIH KVALIFIKACIJA,drugo čitanje,P.Z.E. 822,Vlada Republike Hrvatske
16,IZGLASANI,17,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O TRŽIŠTU KAPITALA,drugo čitanje,P.Z.E. 760,Vlada Republike Hrvatske
16,IZGLASANI,3,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O TRŽIŠTU PLINA,drugo čitanje,P.Z.E. 824,Vlada Republike Hrvatske
16,IZGLASANI,20,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O VODI ZA LJUDSKU POTROŠNJU,drugo čitanje,P.Z.E. 754,Vlada Republike Hrvatske
16,IZGLASANI,1,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNI ZAKONA O KEMIKALIJAMA,drugo čitanje,P.Z.E. 814,Vlada Republike Hrvatske
16,IZGLASANI,2,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA ZAKONA O RODILJNIM I RODITELJSKIM POTPORAMA,drugo čitanje,P.Z. 815,Vlada Republike Hrvatske
16,NERASPRAVLJENI,100,KONAČNI PRIJEDLOG ZAKONA O IZMJENI I DOPUNI ZAKONA O DOBROVOLJNOM ZDRAVSTVENOM OSIGURANJU,hitni postupak,P. Z. 643,zastupnik Silvano Hrelja
16,IZGLASANI,13,KONAČNI PRIJEDLOG ZAKONA O IZMJENI I DOPUNI ZAKONA O PROVEDBI UREDBI EUROPSKE UNIJE O PROMETU DRVA I PROIZVODA OD DRVA,drugo čitanje,P.Z.E. 769,Vlada Republike Hrvatske
16,POVUČEN,97,KONAČNI PRIJEDLOG ZAKONA O IZMJENI ZAKONA O DOPRINOSIMA,hitni postupak,P.Z. 331,Klub zastupnika SDP-a
16,NERASPRAVLJENI,65,KONAČNI PRIJEDLOG ZAKONA O MEDICINSKOM POSTUPKU PREKIDA TRUDNOĆE,hitni postupak,P.Z. 597,Klub zastupnika SDP-a
16,IZGLASANI,6,KONAČNI PRIJEDLOG ZAKONA O OBEŠTEĆENJU RADNIKA TRGOVAČKOG DRUŠTVA PLOBEST d.d.,drugo čitanje,P.Z. 642,Vlada Republike Hrvatske
16,IZGLASANI,16,KONAČNI PRIJEDLOG ZAKONA O PATENTU,drugo čitanje,P.Z.E. 679,Vlada Republike Hrvatske
16,NERASPRAVLJENI,9,KONAČNI PRIJEDLOG ZAKONA O POMILOVANJU,drugo čitanje,P.Z. 651,Vlada Republike Hrvatske
16,IZGLASANI,4,KONAČNI PRIJEDLOG ZAKONA O POTVRĐIVANJU SPORAZUMA O PRIJENOSU I OBJEDINJAVANJU DOPRINOSA U JEDINSTVENI SANACIJSKI FOND,drugo čitanje,P.Z. 842,Vlada Republike Hrvatske
16,NERASPRAVLJENI,4,KONAČNI PRIJEDLOG ZAKONA O POTVRĐIVANJU UGOVORA IZMEĐU VLADE REPUBLIKE HRVATSKE I VLADE SJEDINJENIH AMERIČKIH DRŽAVA KOJI PREDSTAVLJA INSTRUMENT PREDVIĐEN ČLANKOM 3. STAVKOM 2. SPORAZUMA O IZRUČENJU IZMEĐU EUROPSKE UNIJE I SJEDINJENIH AMERIČKIH DRŽAVA POTPISANOG 25. LIPNJA 2003.,U POGLEDU PRIMJENE UGOVORA O IZRUČENJU POTPISANOG 25. LISTOPADA 1901.,P.Z. 883,Vlada Republike Hrvatske
16,NERASPRAVLJENI,3,KONAČNI PRIJEDLOG ZAKONA O POTVRĐIVANJU UGOVORA IZMEĐU VLADE REPUBLIKE HRVATSKE I VLADE SJEDINJENIH AMERIČKIH DRŽAVA KOJI PREDSTAVLJA INSTRUMENT PREDVIĐEN ČLANKOM 3. STAVKOM 3. SPORAZUMA O UZAJAMNOJ PRAVNOJ POMOĆI IZMEĐU EUROPSKE UNIJE I SJEDINJENIH AMERIČKIH DRŽAVA POTPISANOG U WASHINGTONU DANA 25. LIPNJA 2003.,drugo čitanje,P.Z. 882,Vlada Republike Hrvatske
16,IZGLASANI,3,KONAČNI PRIJEDLOG ZAKONA O PRIJENOSU OSNIVAČKIH PRAVA NAD OPĆOM ŽUPANIJSKOM BOLNICOM VUKOVAR I BOLNICOM HRVATSKIH VETERANA NA REPUBLIKU HRVATSKU,drugo čitanje,P.Z. 809,Vlada Republike Hrvatske
16,IZGLASANI,10,KONAČNI PRIJEDLOG ZAKONA O PRIVATNOJ ZAŠTITI,drugo čitanje,P.Z. 635,Vlada Republike Hrvatske
16,IZGLASANI,2,KONAČNI PRIJEDLOG ZAKONA O PROGLAŠENJU VUKOVARA MJESTOM POSEBNOG DOMOVINSKOG PIJETETA,drugo čitanje,P.Z. 808,Vlada Republike Hrvatske
16,NERASPRAVLJENI,80,KONAČNI PRIJEDLOG ZAKONA O ZDRAVSTVENIM MJERAMA ZA OSTVARIVANJE PRAVA NA SLOBODNO ODLUČIVANJE O RAĐANJU DJECE,hitni postupak,P. Z. 567,zastupnik Mirando Mrsić
16,IZGLASANI,27,"POLUGODIŠNJA INFORMACIJA O FINANCIJSKOM STANJU, STUPNJU OSTVARENJA STABILNOSTI CIJENA I PROVEDBI MONETARNE POLITIKE ZA DRUGO POLUGODIŠTE 2018.",,,Hrvatska narodna banka
16,IZGLASANI,28,"POLUGODIŠNJA INFORMACIJA O FINANCIJSKOM STANJU, STUPNJU OSTVARENJA STABILNOSTI CIJENA I PROVEDBI MONETARNE POLITIKE ZA PRVO POLUGODIŠTE 2019.",,,Hrvatska narodna banka
16,IZGLASANI,8,PRIJEDLOG GODIŠNJEGA PROVEDBENOG PLANA STATISTIČKIH AKTIVNOSTI REPUBLIKE HRVATSKE 2020. GODINE,,,Vlada Republike Hrvatske
16,IZGLASANI,10,PRIJEDLOG ODLUKE O IMENOVANJU ČLANOVA POVJERENSTVA ZA RAD PO PRITUŽBAMA U MINISTARSTVU UNUTARNJIH POSLOVA,,,Odbor za ljudska prava i prava nacionalnih manjina
16,RASPRAVLJENI,10,PRIJEDLOG ODLUKE O IMENOVANJU ZAMJENIKA PRAVOBRANITELJICE ZA RAVNOPRAVNOST SPOLOVA,,,pravobraniteljica za ravnopravnost spolova
16,NERASPRAVLJENI,109,PRIJEDLOG ODLUKE O IZMJENI ODLUKE O PROŠIRENJU JURISDIKCIJE REPUBLIKE HRVATSKE NA JADRANSKOM MORU,,,Klub zastupnika Mosta nezavisnih lista
16,NERASPRAVLJENI,4,"PRIJEDLOG ODLUKE O OSNIVANJU ISTRAŽNOG POVJERENSTVA ZA UTVRĐIVANJE ČINJENICA U VEZI POSTOJANJA, FINANCIRANJA, DJELOVANJA I UTJECAJA ORGANIZACIJA I UDRUGA KOJE PRUŽAJU SAVJETOVANJE TRUDNICAMA NA PODRUČJU REPUBLIKE HRVATSKE",,,22 zastupnika u Hrvatskome saboru
16,NERASPRAVLJENI,104,"PRIJEDLOG ODLUKE O PRISTUPANJU PROMJENI USTAVA REPUBLIKE HRVATSKE, S PRIJEDLOGOM NACRTA PROMJENE USTAVA REPUBLIKE HRVATSKE",,,jedna petina zastupnika u Hrvatskome saboru
16,NERASPRAVLJENI,105,"PRIJEDLOG ODLUKE O PRISTUPANJU PROMJENI USTAVA REPUBLIKE HRVATSKE, S PRIJEDLOGOM NACRTA PROMJENE USTAVA REPUBLIKE HRVATSKE",,,50 zastupnika u Hrvatskome saboru
16,NERASPRAVLJENI,106,"PRIJEDLOG ODLUKE O PRISTUPANJU PROMJENI USTAVA REPUBLIKE HRVATSKE, S PRIJEDLOGOM NACRTA PROMJENE USTAVA REPUBLIKE HRVATSKE",,,34 zastupnika u Hrvatskome saboru
16,NERASPRAVLJENI,111,PRIJEDLOG ODLUKE O RASPUŠTANJU HRVATSKOGA SABORA,,,Klub zastupnika SDP-a
16,IZGLASANI,12,PRIJEDLOG ODLUKE O RAZRJEŠENJU DRAŽENA JELENIĆA DUŽNOSTI GLAVNOG DRŽAVNOG ODVJETNIKA REPUBLIKE HRVATSKE,,,Vlada Republike Hrvatske
16,IZGLASANI,14,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IMENOVANJU I PRESTANKU MANDATA ZAMJENICE ČLANA NADZORNOG ODBORA HRVATSKE BANKE ZA OBNOVU I RAZVITAK",,,
16,IZGLASANI,16,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IMENOVANJU PREDSJEDNIKA I ČLANOVA ODBORA „NAGRADE VLADIMIR NAZOR“ I PRESTANKU MANDATA PREDSJEDNIKA I ČLANOVA ODBORA „NAGRADE VLADIMIR NAZOR“",,,
16,IZGLASANI,1,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IMENOVANJU PREDSTOJNIKA UREDA PREDSJEDNIKA HRVATSKOGA SABORA",,,
16,IZGLASANI,13,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IMENOVANJU VODITELJA I PRESTANKU MANDATA VODITELJICE, RAZRJEŠENJU I IMENOVANJU ZAMJENIKA ČLANA IZASLANSTVA HRVATSKOGA SABORA U PARLAMENTARNOJ SKUPŠTINI MEDITERANA",,,
16,IZGLASANI,18,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IZBORU ČLANA I PRESTANKU MANDATA ČLANA ODBORA ZA USTAV, POSLOVNIK I POLITIČKI SUSTAV HRVATSKOGA SABORA",,,
16,IZGLASANI,15,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IZBORU ČLANA I PRESTANKU MANDATA ČLANICE NADZORNOG ODBORA FINANCIJSKE AGENCIJE",,,
16,IZGLASANI,2,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IZBORU ČLANA I PRESTANKU MANDATA ČLANICE ODBORA ZA EUROPSKE POSLOVE HRVATSKOGA SABORA",,,
16,IZGLASANI,5,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IZBORU ČLANA I PRESTANKU MANDATA ČLANICE ODBORA ZA FINANCIJE I DRŽAVNI PRORAČUN HRVATSKOGA SABORA",,,
16,IZGLASANI,3,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IZBORU ČLANA I PRESTANKU MANDATA ČLANICE ODBORA ZA VANJSKU POLITIKU HRVATSKOGA SABORA",,,
16,IZGLASANI,19,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IZBORU ČLANA ODBORA ZA GOSPODARSTVO HRVATSKOGA SABORA",,,
16,IZGLASANI,4,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IZBORU ČLANA ODBORA ZA OBRANU HRVATSKOGA SABORA",,,
16,IZGLASANI,23,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IZBORU ČLANA ODBORA ZA RATNE VETERANE HRVATSKOGA SABORA",,,
16,IZGLASANI,21,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IZBORU ČLANICE I PRESTANKU MANDATA ČLANA ODBORA ZA PREDSTAVKE I PRITUŽBE HRVATSKOGA SABORA",,,
16,IZGLASANI,22,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IZBORU ČLANICE I PRESTANKU MANDATA ČLANICE ODBORA ZA RAD, MIROVINSKI SUSTAV I SOCIJALNO PARTNERSTVO HRVATSKOGA SABORA",,,
16,IZGLASANI,8,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IZBORU ČLANICE ODBORA ZA OBITELJ, MLADE I SPORT HRVATSKOGA SABORA",,,
16,IZGLASANI,9,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IZBORU ČLANICE ODBORA ZA ZAŠTITU OKOLIŠA I PRIRODE HRVATSKOGA SABORA",,,
16,IZGLASANI,25,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IZBORU ČLANOVA I PRESTANKU MANDATA ČLANICA ODBORA ZA ZDRAVSTVO I SOCIJALNU POLITIKU HRVATSKOGA SABORA",,,
16,IZGLASANI,7,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IZBORU I PRESTANKU MANDATA PREDSJEDNIKA I RAZRJEŠENJU I IZBORU ČLANA ODBORA ZA PRAVOSUĐE HRVATSKOGA SABORA",,,
16,IZGLASANI,11,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IZBORU PREDSJEDNIKA I PRESTANKU MANDATA PREDSJEDNICE ODBORA ZA MEĐUPARLAMENTARNU SURADNJU HRVATSKOGA SABORA",,,
16,IZGLASANI,26,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU ČLANA ODBORA ZA RAD, MIROVINSKI SUSTAV I SOCIJALNO PARTNERSTVO HRVATSKOGA SABORA",,,
16,IZGLASANI,12,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU ČLANA, IZBORU ČLANOVA I PRESTANKU MANDATA ČLANICE ODBORA ZA RAVNOPRAVNOST SPOLOVA HRVATSKOGA SABORA",,,
16,IZGLASANI,6,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU I IZBORU PREDSJEDNIKA I RAZRJEŠENJU I IZBORU ČLANA ODBORA ZA PRAVOSUĐE HRVATSKOGA SABORA",,,
16,IZGLASANI,20,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU I IZBORU PREDSJEDNIKA I RAZRJEŠENJU I IZBORU ČLANA ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE HRVATSKOGA SABORA",,,
16,POVUČEN,6,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU I IZBORU PREDSJEDNIKA I RAZRJEŠENJU I IZBORU ČLANA ODBORA ZA PRAVOSUĐE HRVATSKOGA SABORA",,,
16,IZGLASANI,17,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU I IZBORU PREDSJEDNIKA ODBORA ZA POLJOPRIVREDU HRVATSKOGA SABORA",,,
16,IZGLASANI,10,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU POTPREDSJEDNIKA, IZBORU ČLANICE I PRESTANKU MANDATA ČLANICE ODBORA ZA REGIONALNI RAZVOJ I FONDOVE EUROPSKE UNIJE HRVATSKOGA SABORA",,,
16,IZGLASANI,24,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU PREDSJEDNIKA I IZBORU PREDSJEDNICE, IZBORU ČLANA I PRESTANKU MANDATA ČLANA ODBORA ZA VANJSKU POLITIKU HRVATSKOGA SABORA",,,
16,RASPRAVLJENI,91,PRIJEDLOG OVRŠNOG ZAKONA,prvo čitanje,P.Z. 672,zastupnik Damjan Vucelić
16,IZGLASANI,3,PRIJEDLOG PLANA USKLAĐIVANJA ZAKONODAVSTVA REPUBLIKE HRVATSKE S PRAVNOM STEČEVINOM EUROPSKE UNIJE ZA 2020. GODINU,,,Vlada Republike Hrvatske;
16,NERASPRAVLJENI,9,PRIJEDLOG REZOLUCIJE O KLIMATSKOJ I OKOLIŠNOJ KRIZI,,,Klub zastupnika GLAS-a
16,IZGLASANI,23,PRIJEDLOG STRATEGIJE ENERGETSKOG RAZVOJA REPUBLIKE HRVATSKE DO 2030. S POGLEDOM NA 2050. GODINU,,,Vlada Republike Hrvatske
16,RASPRAVLJENI,8,PRIJEDLOG STRATEGIJE PRILAGODBE KLIMATSKIM PROMJENAMA U REPUBLICI HRVATSKOJ ZA RAZDOBLJE DO 2040. GODINE S POGLEDOM NA 2070. GODINU,,,Vlada Republike Hrvatske
16,IZGLASANI,1,PRIJEDLOG ZA ISKAZIVANJE POVJERENJA IZV. PROF. DR. SC. VILIJU BEROŠU ZA OBAVLJANJE DUŽNOSTI MINISTRA ZDRAVSTVA,,,predsjednik Vlade Republike Hrvatske
16,IZGLASANI,2,"PRIJEDLOG ZA POKRETANJE PITANJA POVJERENJA BLAŽENKI DIVJAK, MINISTRICI ZNANOSTI I OBRAZOVANJA U VLADI REPUBLIKE HRVATSKE",,,31 zastupnik u Hrvatskome saboru
16,POVUČEN,102,"PRIJEDLOG ZAKLJUČKA O IZMJENI PRAVILNIKA O POLUGODIŠNJEM I GODIŠNJEM IZVJEŠTAJU O IZVRŠENJU PRORAČUNA (""NARODNE NOVINE"", BROJ 24/13 I 102/17)",,,Klub zastupnika nezavisne liste mladih
16,NERASPRAVLJENI,108,PRIJEDLOG ZAKLJUČKA O IZNAJMLJIVANJU SABORNICE HRVATSKOGA SABORA,,,zastupnik Miro Bulj
16,NERASPRAVLJENI,11,"PRIJEDLOG ZAKLJUČKA O POJAVNOSTIMA U HRVATSKOM DRUŠTVU KOJE ŠTETE UGLEDU REPUBLIKE HRVATSKE, NJIHOVO UKLANJANJE I ZAŠTITA DIGNITETA DOMOVINSKOG RATA",,,Odbor za ratne veterane
16,NERASPRAVLJENI,107,"PRIJEDLOG ZAKLJUČKA O PONOVNOM PREBROJAVANJU POTPISA BIRAČA I NJIHOVE VJERODOSTOJNOSTI IZ ZAHTJEVA ZA RASPISIVANJE DRŽAVNOG REFERENDUMA GRAĐANSKE INICIJATIVE ""NAROD ODLUČUJE"" O PROMJENI IZBORNOG ZAKONODAVSTVA, KAO I GRAĐANSKE INICIJATIVE ""ISTINA O ISTANBULSKOJ""",,,Klub zastupnika Mosta nezavisnih lista
16,NERASPRAVLJENI,5,PRIJEDLOG ZAKLJUČKA O UVOĐENJU IZBORNOG PREDMETA ZA UČENIKE OSNOVNIH ŠKOLA KOJI NE POHAĐAJU NASTAVU VJERONAUKA,,,Klub zastupnika GLAS-a
16,POVUČEN,31,"PRIJEDLOG ZAKLJUČKA U POVODU ZAHTJEVA ZA RASPISIVANJE DRŽAVNOG REFERENDUMA GRAĐANSKE INICIJATIVE ""67 JE PREVIŠE""",,,"Odbor za Ustav, Poslovnik i politički sustav"
16,IZGLASANI,7,PRIJEDLOG ZAKONA O CENTRU ZA POSEBNO SKRBNIŠTVO,prvo čitanje,P.Z. 804,Vlada Republike Hrvatske
16,NERASPRAVLJENI,75,PRIJEDLOG ZAKONA O DOPUNAMA OBITELJSKOG ZAKONA,prvo čitanje,P.Z. 340,Klub zastupnika GLAS-a
16,NERASPRAVLJENI,2,PRIJEDLOG ZAKONA O DOPUNAMA ZAKONA O BRDSKO-PLANINSKIM PODRUČJIMA,prvo čitanje,P.Z. 849,Klub zastupnika SDP-a
16,NERASPRAVLJENI,1,PRIJEDLOG ZAKONA O DOPUNAMA ZAKONA O ELEKTRONIČKIM KOMUNIKACIJAMA S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P.Z. 881,Vlada Republike Hrvatske
16,IZGLASANI,5,PRIJEDLOG ZAKONA O DOPUNAMA ZAKONA O IZVRŠAVANJU DRŽAVNOG PRORAČUNA REPUBLIKE HRVATSKE ZA 2020. GODINU S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P.Z. 864,Vlada Republike Hrvatske
16,RASPRAVLJENI,76,PRIJEDLOG ZAKONA O DOPUNAMA ZAKONA O SIGURNOSTI PROMETA NA CESTAMA,prvo čitanje,P.Z. 817,Klub zastupnika GLAS-a
16,IZGLASANI,16,"PRIJEDLOG ZAKONA O DOPUNAMA ZAKONA O SJEMENU, SADNOM MATERIJALU I PRIZNAVANJU SORTI POLJOPRIVREDNOG BILJA S KONAČNIM PRIJEDLOGOM ZAKONA",hitni postupak,P.Z. 875,Vlada Republike Hrvatske
16,IZGLASANI,9,PRIJEDLOG ZAKONA O DOPUNAMA ZAKONA O TRGOVINI S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P.Z. 868,Vlada Republike Hrvatske
16,IZGLASANI,11,PRIJEDLOG ZAKONA O DOPUNAMA ZAKONA O UGOSTITELJSKOJ DJELATNOSTI S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P.Z. 870,Vlada Republike Hrvatske
16,NERASPRAVLJENI,77,PRIJEDLOG ZAKONA O DOPUNI KAZNENOG ZAKONA,prvo čitanje,P.Z. 201,"Klub zastupnika Istarskog demokratskog sabora, Primorsko-goranskog saveza i Liste za Rijeku"
16,IZGLASANI,2,PRIJEDLOG ZAKONA O DOPUNI OPĆEG POREZNOG ZAKONA S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P.Z. 861,Vlada Republike Hrvatske
16,NERASPRAVLJENI,10,PRIJEDLOG ZAKONA O DOPUNI ZAKONA O GRADNJI,prvo čitanje,P.Z. 832,zastupnik Miro Bulj
16,NERASPRAVLJENI,6,PRIJEDLOG ZAKONA O DOPUNI ZAKONA O HRVATSKOJ RADIOTELEVIZIJI,prvo čitanje,P.Z. 837,zastupnici Silvano Hrelja i Tomislav Žagar
16,IZGLASANI,19,PRIJEDLOG ZAKONA O DOPUNI ZAKONA O KOMUNALNOM GOSPODARSTVU S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P.Z. 878,Vlada Republike Hrvatske
16,IZGLASANI,14,PRIJEDLOG ZAKONA O DOPUNI ZAKONA O LOVSTVU S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P.Z. 873,Vlada Republike Hrvatske
16,NERASPRAVLJENI,21,PRIJEDLOG ZAKONA O DOPUNI ZAKONA O OBVEZNOM ZDRAVSTVENOM OSIGURANJU S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P.Z. 859,zastupnica Anka Mrak-Taritaš
16,NERASPRAVLJENI,78,PRIJEDLOG ZAKONA O DOPUNI ZAKONA O ODGOJU I OBRAZOVANJU U OSNOVNOJ I SREDNJOJ ŠKOLI,prvo čitanje,P.Z. 391,"Klub zastupnika Hrvatske demokršćanske stranke, Hrvatske socijalno-liberalne stranke i Hrvatskog demokratskog saveza Slavonije i Baranje"
16,IZGLASANI,15,PRIJEDLOG ZAKONA O DOPUNI ZAKONA O ODRŽIVOJ UPORABI PESTICIDA S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P.Z. 874,Vlada Republike Hrvatske
16,NERASPRAVLJENI,72,PRIJEDLOG ZAKONA O DOPUNI ZAKONA O POREZU NA DODANU VRIJEDNOST,prvo čitanje,P.Z. 638,Klub zastupnika GLAS-a
16,IZGLASANI,17,PRIJEDLOG ZAKONA O DOPUNI ZAKONA O PROVEDBI UREDBE (EZ) BR. 1107/2009 O STAVLJANJU NA TRŽIŠTE SREDSTAVA ZA ZAŠTITU BILJA S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P.Z. 876,Vlada Republike Hrvatske
